locality_code,locality_name,upz_name,neighborhood_name,zone_number,cantidad_barrios
tunjuelito,Tunjuelito,Venecia,Fátima,2,1
tunjuelito,Tunjuelito,Venecia,Isla Del Sol,2,1
tunjuelito,Tunjuelito,Venecia,Laguneta,2,1
tunjuelito,Tunjuelito,Venecia,Nuevo Muzú,2,1
tunjuelito,Tunjuelito,Venecia,Ontario,2,1
tunjuelito,Tunjuelito,Venecia,Parque Metropolitano El Tunal,2,1
tunjuelito,Tunjuelito,Venecia,Rincón De Muzú,2,1
tunjuelito,Tunjuelito,Venecia,Rincón De Nuevo Muzú,2,1
tunjuelito,Tunjuelito,Venecia,Rincón De Venecia,2,1
tunjuelito,Tunjuelito,Venecia,Samore,6,1
tunjuelito,Tunjuelito,Venecia,San Vicente,2,2
tunjuelito,Tunjuelito,Venecia,Santa Lucia,2,2
tunjuelito,Tunjuelito,Venecia,Tejar De Ontario,2,1
tunjuelito,Tunjuelito,Venecia,Ciudad Tunal,2,1
tunjuelito,Tunjuelito,Venecia,Venecia,2,1
tunjuelito,Tunjuelito,Venecia,Venecia Occidental,2,1
tunjuelito,Tunjuelito,Venecia,Villa Ximena,2,1
tunjuelito,Tunjuelito,Tunjuelito,Abraham Lincoln,2,1
tunjuelito,Tunjuelito,Tunjuelito,San Benito,2,1
tunjuelito,Tunjuelito,Tunjuelito,San Carlos,1,2
tunjuelito,Tunjuelito,Tunjuelito,San Vicente Ferrer,6,1
tunjuelito,Tunjuelito,Tunjuelito,Tunal Oriental,1,1
tunjuelito,Tunjuelito,Tunjuelito,Tunalito,2,1
tunjuelito,Tunjuelito,Tunjuelito,Tunjuelito,1,1
bosa,Bosa,Apogeo,Jardines Del Apogeo,7,1
bosa,Bosa,Apogeo,El Motorista,7,1
bosa,Bosa,Apogeo,Industrial,7,1
bosa,Bosa,Apogeo,La Ilusión,7,1
bosa,Bosa,Apogeo,Nuevo Chile,7,1
bosa,Bosa,Apogeo,Olarte,7,1
bosa,Bosa,Apogeo,Villa Del Río,2,1
bosa,Bosa,Bosa Occidental,Amaruc,7,1
bosa,Bosa,Bosa Occidental,Berlín,7,2
bosa,Bosa,Bosa Occidental,Betania,7,4
bosa,Bosa,Bosa Occidental,Bosa Nova,7,1
bosa,Bosa,Bosa Occidental,Bosalinda,7,1
bosa,Bosa,Bosa Occidental,Brasil,7,1
bosa,Bosa,Bosa Occidental,Brasil Ii Sector,7,1
bosa,Bosa,Bosa Occidental,Brasil Sector Barreto,7,1
bosa,Bosa,Bosa Occidental,Brasilia I Sector,7,1
bosa,Bosa,Bosa Occidental,Brasilia 2° Sector,7,1
bosa,Bosa,Bosa Occidental,Brasilia 3° Sector,7,1
bosa,Bosa,Bosa Occidental,Campo Hermoso,7,2
bosa,Bosa,Bosa Occidental,Casa Nueva,7,1
bosa,Bosa,Bosa Occidental,Ciudadela El Recreo,7,1
bosa,Bosa,Bosa Occidental,Chico Sur,7,1
bosa,Bosa,Bosa Occidental,Danubio Azul I,7,1
bosa,Bosa,Bosa Occidental,El Bosque De Bosa,7,1
bosa,Bosa,Bosa Occidental,El Diamante,7,1
bosa,Bosa,Bosa Occidental,El Jazmin,7,1
bosa,Bosa,Bosa Occidental,El Libertador,7,1
bosa,Bosa,Bosa Occidental,El Paraíso,7,6
bosa,Bosa,Bosa Occidental,El Portal De La Libertad,7,1
bosa,Bosa,Bosa Occidental,Parcela El Porvenir,7,1
bosa,Bosa,Bosa Occidental,El Recuerdo,7,2
bosa,Bosa,Bosa Occidental,El Rincón De Bosa,7,1
bosa,Bosa,Bosa Occidental,El Rodeo,7,2
bosa,Bosa,Bosa Occidental,El Rubi,7,4
bosa,Bosa,Bosa Occidental,El Sauce,7,1
bosa,Bosa,Bosa Occidental,Escocia,7,1
bosa,Bosa,Bosa Occidental,Escocia Ix,7,1
bosa,Bosa,Bosa Occidental,Escocia V,7,1
bosa,Bosa,Bosa Occidental,Holanda,7,1
bosa,Bosa,Bosa Occidental,Jorge Uribe Botero,7,1
bosa,Bosa,Bosa Occidental,La Concepción,7,1
bosa,Bosa,Bosa Occidental,La Dulcinea,7,1
bosa,Bosa,Bosa Occidental,La Esmeralda,7,2
bosa,Bosa,Bosa Occidental,La Esperanza I,7,1
bosa,Bosa,Bosa Occidental,La Estanzuela,7,3
bosa,Bosa,Bosa Occidental,La Florida Iv Sector,7,1
bosa,Bosa,Bosa Occidental,La Fontana De Bosa,7,1
bosa,Bosa,Bosa Occidental,La Independencia,7,1
bosa,Bosa,Bosa Occidental,La Libertad,7,2
bosa,Bosa,Bosa Occidental,La Magnolia Ii,7,1
bosa,Bosa,Bosa Occidental,La María,7,4
bosa,Bosa,Bosa Occidental,La Palma,7,2
bosa,Bosa,Bosa Occidental,La Paz,7,3
bosa,Bosa,Bosa Occidental,La Portada,7,1
bosa,Bosa,Bosa Occidental,La Veguita,7,1
bosa,Bosa,Bosa Occidental,Las Margaritas Iii,7,1
bosa,Bosa,Bosa Occidental,Las Vegas,7,2
bosa,Bosa,Bosa Occidental,Los Héroes,7,1
bosa,Bosa,Bosa Occidental,Los Sauces,7,3
bosa,Bosa,Bosa Occidental,Miami,7,1
bosa,Bosa,Bosa Occidental,New Jersey,7,1
bosa,Bosa,Bosa Occidental,Nueva Escocia,7,1
bosa,Bosa,Bosa Occidental,Nueva Esperanza,7,2
bosa,Bosa,Bosa Occidental,Potreritos,7,2
bosa,Bosa,Bosa Occidental,San Antonio,7,2
bosa,Bosa,Bosa Occidental,San Antonio De Bosa,7,1
bosa,Bosa,Bosa Occidental,San Bernardino,7,1
bosa,Bosa,Bosa Occidental,San Bernardino Ii,7,1
bosa,Bosa,Bosa Occidental,San Bernardino Sector Ii,7,1
bosa,Bosa,Bosa Occidental,San Diego La Paz Iv Sector,7,1
bosa,Bosa,Bosa Occidental,San Fernando Nuestra Señora De La Paz,7,1
bosa,Bosa,Bosa Occidental,San Javier,7,2
bosa,Bosa,Bosa Occidental,San Joaquín,7,2
bosa,Bosa,Bosa Occidental,San Jorge,7,1
bosa,Bosa,Bosa Occidental,San Juanito,7,2
bosa,Bosa,Bosa Occidental,San Luis,7,5
bosa,Bosa,Bosa Occidental,San Martín,7,3
bosa,Bosa,Bosa Occidental,San Pablo I Sector,7,1
bosa,Bosa,Bosa Occidental,San Pedro,7,2
bosa,Bosa,Bosa Occidental,Santa Inés,7,3
bosa,Bosa,Bosa Occidental,Santa Lucía,7,1
bosa,Bosa,Bosa Occidental,Tierra Gratis,7,1
bosa,Bosa,Bosa Occidental,Villa Anay,7,1
bosa,Bosa,Bosa Occidental,Villa Bosa,7,1
bosa,Bosa,Bosa Occidental,Villa Nohora,7,1
bosa,Bosa,Bosa Occidental,Xochimilco,7,1
bosa,Bosa,Bosa Central,Andalucía,7,3
bosa,Bosa,Bosa Central,Antonia Santos,7,1
bosa,Bosa,Bosa Central,Argelia,7,1
bosa,Bosa,Bosa Central,Bosa,7,1
bosa,Bosa,Bosa Central,Bosques De Meryland,7,1
bosa,Bosa,Bosa Central,Brasilia La Estación,7,1
bosa,Bosa,Bosa Central,Carlos Albán Holguín,7,1
bosa,Bosa,Bosa Central,Charles De Gaulle,7,1
bosa,Bosa,Bosa Central,Claretiano,7,1
bosa,Bosa,Bosa Central,El Jardín,7,2
bosa,Bosa,Bosa Central,El Llanito,7,1
bosa,Bosa,Bosa Central,El Llano,7,1
bosa,Bosa,Bosa Central,El Palmar,7,3
bosa,Bosa,Bosa Central,El Portal De Bosa,7,1
bosa,Bosa,Bosa Central,El Progreso,7,3
bosa,Bosa,Bosa Central,El Retazo,7,1
bosa,Bosa,Bosa Central,El Toche,7,1
bosa,Bosa,Bosa Central,Getsemaní,7,1
bosa,Bosa,Bosa Central,Gran Colombiano,7,1
bosa,Bosa,Bosa Central,Grancolombiano I,7,1
bosa,Bosa,Bosa Central,Grancolombiano Ii Sector,7,1
bosa,Bosa,Bosa Central,Gualoche,7,1
bosa,Bosa,Bosa Central,Hermanos Barragán,7,1
bosa,Bosa,Bosa Central,Humberto Valencia,7,1
bosa,Bosa,Bosa Central,Islandia,7,1
bosa,Bosa,Bosa Central,Israelita,7,1
bosa,Bosa,Bosa Central,Jiménez De Quesada,7,1
bosa,Bosa,Bosa Central,José Antonio Galán,7,1
bosa,Bosa,Bosa Central,La Amistad,7,1
bosa,Bosa,Bosa Central,La Aurora,7,4
bosa,Bosa,Bosa Central,La Azucena,7,1
bosa,Bosa,Bosa Central,La Cruz De Terreros,7,1
bosa,Bosa,Bosa Central,La Esperanza De Tibanica,7,1
bosa,Bosa,Bosa Central,La Estación,7,2
bosa,Bosa,Bosa Central,La Palestina I,7,1
bosa,Bosa,Bosa Central,La Primavera,7,2
bosa,Bosa,Bosa Central,La Sultana,7,2
bosa,Bosa,Bosa Central,Las Margaritas,7,2
bosa,Bosa,Bosa Central,Laureles Iii,7,1
bosa,Bosa,Bosa Central,Laureles La Estación,7,1
bosa,Bosa,Bosa Central,Llano Oriental,7,1
bosa,Bosa,Bosa Central,Llanos De Bosa,7,1
bosa,Bosa,Bosa Central,Manzanares,7,1
bosa,Bosa,Bosa Central,Miraflores Ii Sector,7,1
bosa,Bosa,Bosa Central,Naranjos El Retazo,7,1
bosa,Bosa,Bosa Central,Nueva Granada,7,3
bosa,Bosa,Bosa Central,Pablo Vi,7,2
bosa,Bosa,Bosa Central,Palestina,7,2
bosa,Bosa,Bosa Central,Piamonte I Etapa,7,1
bosa,Bosa,Bosa Central,Primavera Sur,7,1
bosa,Bosa,Bosa Central,Providencia,7,1
bosa,Bosa,Bosa Central,San Eugenio,7,1
bosa,Bosa,Bosa Central,San Judas (B.La Estación),7,1
bosa,Bosa,Bosa Central,Santa Bárbara,7,3
bosa,Bosa,Bosa Central,Santa Fe,7,2
bosa,Bosa,Bosa Central,Santa Isabel,7,3
bosa,Bosa,Bosa Central,Villa Alegre,7,1
bosa,Bosa,Bosa Central,Villa Esmeralda,7,1
bosa,Bosa,Bosa Central,Villa Karen,7,1
bosa,Bosa,El Porvenir,Antonio Nariño,7,1
bosa,Bosa,El Porvenir,Cañaveralejo,7,1
bosa,Bosa,El Porvenir,El Anhelo,7,1
bosa,Bosa,El Porvenir,El Corzo,7,1
bosa,Bosa,El Porvenir,El Regalo,7,1
bosa,Bosa,El Porvenir,La Arboleda,7,1
bosa,Bosa,El Porvenir,La Cabaña,7,5
bosa,Bosa,El Porvenir,La Granjita,7,1
bosa,Bosa,El Porvenir,La Suerte,7,1
bosa,Bosa,El Porvenir,La Unión,7,1
bosa,Bosa,El Porvenir,Los Centauros,7,1
bosa,Bosa,El Porvenir,San Miguel,7,2
bosa,Bosa,El Porvenir,San Pablo,7,2
bosa,Bosa,Tintal Sur,El Matorral,7,1
bosa,Bosa,Tintal Sur,El Triunfo,7,5
bosa,Bosa,Tintal Sur,San Bernardino Xix,7,1
kennedy,Kennedy,Américas,Américas Central,3,1
kennedy,Kennedy,Américas,Américas Occidental,3,1
kennedy,Kennedy,Américas,Carvajal Ii Sector,3,1
kennedy,Kennedy,Américas,Castilla,3,1
kennedy,Kennedy,Américas,Centroaméricas,3,1
kennedy,Kennedy,Américas,Ciudad Kennedy,3,1
kennedy,Kennedy,Américas,Floresta Sur,3,1
kennedy,Kennedy,Américas,Fundadores,3,1
kennedy,Kennedy,Américas,Hipotecho,3,1
kennedy,Kennedy,Américas,Hipotecho Occidental,3,1
kennedy,Kennedy,Américas,La Campina,2,1
kennedy,Kennedy,Américas,La Igualdad,3,1
kennedy,Kennedy,Américas,La Llanura,3,1
kennedy,Kennedy,Américas,Las Américas,3,2
kennedy,Kennedy,Américas,Los Sauces,3,3
kennedy,Kennedy,Américas,Mandalay,3,1
kennedy,Kennedy,Américas,Marsella Iii Sector,3,1
kennedy,Kennedy,Américas,Nueva Marsella,3,1
kennedy,Kennedy,Américas,Provivienda Oriental,3,1
kennedy,Kennedy,Américas,Santa Rosa De Carvajal,3,1
kennedy,Kennedy,Américas,Villa Claudia,3,1
kennedy,Kennedy,Carvajal,Alquerías De La Fragua,3,1
kennedy,Kennedy,Carvajal,Bombay,3,1
kennedy,Kennedy,Carvajal,Carimagua I Sector,3,1
kennedy,Kennedy,Carvajal,Carvajal,2,1
kennedy,Kennedy,Carvajal,Carvajal Osorio,3,1
kennedy,Kennedy,Carvajal,Condado El Rey,3,1
kennedy,Kennedy,Carvajal,Las Delicias,2,1
kennedy,Kennedy,Carvajal,El Pencil,3,1
kennedy,Kennedy,Carvajal,El Progreso I Y Ii Sector,3,1
kennedy,Kennedy,Carvajal,El Triángulo,3,3
kennedy,Kennedy,Carvajal,Floralia,2,1
kennedy,Kennedy,Carvajal,Gerona,3,1
kennedy,Kennedy,Carvajal,Guadalupe,3,1
kennedy,Kennedy,Carvajal,La Chucua,3,2
kennedy,Kennedy,Carvajal,Las Torres,3,1
kennedy,Kennedy,Carvajal,Los Cristales,3,1
kennedy,Kennedy,Carvajal,Lucerna,3,1
kennedy,Kennedy,Carvajal,Milenta,3,2
kennedy,Kennedy,Carvajal,Multifamiliar Carimagua,3,1
kennedy,Kennedy,Carvajal,Nueva York,3,1
kennedy,Kennedy,Carvajal,Provivienda Occidental,2,1
kennedy,Kennedy,Carvajal,Salvador Allende,3,1
kennedy,Kennedy,Carvajal,San Andrés,2,1
kennedy,Kennedy,Carvajal,Tayrona Comercial,3,1
kennedy,Kennedy,Carvajal,Urb. Nueva Delicias,3,1
kennedy,Kennedy,Carvajal,Urbanización Carvajal,3,1
kennedy,Kennedy,Carvajal,Urbanización Las Delicias,3,1
kennedy,Kennedy,Carvajal,Villa Nueva,3,1
kennedy,Kennedy,Castilla,Aloha Sector Norte,3,1
kennedy,Kennedy,Castilla,Andalucía,3,3
kennedy,Kennedy,Castilla,Bavaria Techo,3,1
kennedy,Kennedy,Castilla,Bosques De Castilla,3,1
kennedy,Kennedy,Castilla,Ciudad Don Bosco,3,1
kennedy,Kennedy,Castilla,Ciudad Favidi,3,1
kennedy,Kennedy,Castilla,Ciudad Techo,3,1
kennedy,Kennedy,Castilla,El Castillo,3,3
kennedy,Kennedy,Castilla,El Condado De La Paz,3,1
kennedy,Kennedy,Castilla,El Portal De Las Américas,3,1
kennedy,Kennedy,Castilla,El Rincón De Castilla,3,1
kennedy,Kennedy,Castilla,El Rincón De Los Ángeles,3,1
kennedy,Kennedy,Castilla,El Tintal,3,1
kennedy,Kennedy,Castilla,El Vergel,3,2
kennedy,Kennedy,Castilla,Lagos De Castilla,3,1
kennedy,Kennedy,Castilla,Las Dos Avenidas,3,1
kennedy,Kennedy,Castilla,Monterrey,3,2
kennedy,Kennedy,Castilla,Nuestra Señora De La Paz,3,1
kennedy,Kennedy,Castilla,Oviedo,3,1
kennedy,Kennedy,Castilla,San José Occidental,3,1
kennedy,Kennedy,Castilla,San Juan Del Castillo,3,1
kennedy,Kennedy,Castilla,Santa Catalina,3,2
kennedy,Kennedy,Castilla,Santa Cecilia,3,4
kennedy,Kennedy,Castilla,Urbanización Castilla,3,1
kennedy,Kennedy,Castilla,Valladolid,3,1
kennedy,Kennedy,Castilla,Villa Alsacia,3,1
kennedy,Kennedy,Castilla,Villa Castilla,3,1
kennedy,Kennedy,Castilla,Villa Galante,3,1
kennedy,Kennedy,Castilla,Villa Liliana,3,2
kennedy,Kennedy,Castilla,Villa Mariana,3,1
kennedy,Kennedy,Castilla,Visión De Colombia,3,1
kennedy,Kennedy,Kennedy Central,Ciudad Kennedy Central,3,1
kennedy,Kennedy,Kennedy Central,Ciudad Kennedy Norte,3,1
kennedy,Kennedy,Kennedy Central,Ciudad Kennedy Occidental,3,1
kennedy,Kennedy,Kennedy Central,Ciudad Kennedy Oriental,3,1
kennedy,Kennedy,Kennedy Central,Ciudad Kennedy Sur,2,1
kennedy,Kennedy,Kennedy Central,El Descanso,3,1
kennedy,Kennedy,Kennedy Central,Kennedy Norte,3,1
kennedy,Kennedy,Kennedy Central,Miraflores Kennedy,3,1
kennedy,Kennedy,Kennedy Central,Nuevo Kennedy,3,1
kennedy,Kennedy,Kennedy Central,Pastrana,3,1
kennedy,Kennedy,Kennedy Central,Techo,3,1
kennedy,Kennedy,Kennedy Central,Urbanización Arbolete Casablanca,3,1
kennedy,Kennedy,Kennedy Central,Urbanización Banderas,3,1
kennedy,Kennedy,Timiza,Boitá,2,1
kennedy,Kennedy,Timiza,Catalina,7,2
kennedy,Kennedy,Timiza,El Comité,3,1
kennedy,Kennedy,Timiza,El Jordán,3,3
kennedy,Kennedy,Timiza,El Palenque,3,1
kennedy,Kennedy,Timiza,El Rubi,3,4
kennedy,Kennedy,Timiza,Jacqueline,3,1
kennedy,Kennedy,Timiza,Juan Pablo I,3,1
kennedy,Kennedy,Timiza,Lago Timiza,3,1
kennedy,Kennedy,Timiza,Las Luces,3,1
kennedy,Kennedy,Timiza,Morabia Ii,3,1
kennedy,Kennedy,Timiza,Nueva Timiza,3,1
kennedy,Kennedy,Timiza,Onassis,3,1
kennedy,Kennedy,Timiza,Perpetuo Socorro,3,1
kennedy,Kennedy,Timiza,Prados De Kennedy,3,1
kennedy,Kennedy,Timiza,Roma,7,1
kennedy,Kennedy,Timiza,Sagrado Corazón,3,3
kennedy,Kennedy,Timiza,San Martín De Porres,3,2
kennedy,Kennedy,Timiza,Timiza,2,1
kennedy,Kennedy,Timiza,Timiza C,2,1
kennedy,Kennedy,Timiza,Tundama,3,1
kennedy,Kennedy,Timiza,Urbanización El Parque,3,1
kennedy,Kennedy,Timiza,Villa De Los Sauces,3,1
kennedy,Kennedy,Tintal Norte,Santa Paz-Santa Elvira,3,1
kennedy,Kennedy,Tintal Norte,Vereda El Tintal,3,1
kennedy,Kennedy,Calandaima,Calandaima,7,1
kennedy,Kennedy,Calandaima,Osorio,3,1
kennedy,Kennedy,Calandaima,Osorio Iii,6,1
kennedy,Kennedy,Calandaima,Santa Fe Del Tintal,3,1
kennedy,Kennedy,Corabastos,El Amparo,3,1
kennedy,Kennedy,Corabastos,El Olivo,3,1
kennedy,Kennedy,Corabastos,El Portal De Patio Bonito,3,1
kennedy,Kennedy,Corabastos,El Saucedal,3,1
kennedy,Kennedy,Corabastos,La Concordia,3,2
kennedy,Kennedy,Corabastos,La Esperanza,3,8
kennedy,Kennedy,Corabastos,La María,3,4
kennedy,Kennedy,Corabastos,Llano Grande,3,1
kennedy,Kennedy,Corabastos,María Paz,3,1
kennedy,Kennedy,Corabastos,Pinar Del Río,3,1
kennedy,Kennedy,Corabastos,San Carlos,3,2
kennedy,Kennedy,Corabastos,Villa De La Loma,3,1
kennedy,Kennedy,Corabastos,Villa De La Torre,3,1
kennedy,Kennedy,Gran Britalia,Britalita,3,1
kennedy,Kennedy,Gran Britalia,Calarcá,3,1
kennedy,Kennedy,Gran Britalia,Casa Blanca Sur,7,1
kennedy,Kennedy,Gran Britalia,Class,3,1
kennedy,Kennedy,Gran Britalia,El Almenar,3,1
kennedy,Kennedy,Gran Britalia,El Carmelo,3,2
kennedy,Kennedy,Gran Britalia,Gran Britalia,3,1
kennedy,Kennedy,Gran Britalia,Pastranita I Sector,3,1
kennedy,Kennedy,Gran Britalia,Santa María De Kennedy,3,1
kennedy,Kennedy,Gran Britalia,Vegas De Santa Ana,3,1
kennedy,Kennedy,Gran Britalia,Villa Andrea,3,1
kennedy,Kennedy,Gran Britalia,Villa Anita,3,2
kennedy,Kennedy,Gran Britalia,Villas De Kennedy,3,1
kennedy,Kennedy,Patio Bonito,Altamar,3,1
kennedy,Kennedy,Patio Bonito,Avenida Cundinamarca,3,1
kennedy,Kennedy,Patio Bonito,Barranquillita,3,1
kennedy,Kennedy,Patio Bonito,Bellavista,3,4
kennedy,Kennedy,Patio Bonito,Campo Hermoso,3,2
kennedy,Kennedy,Patio Bonito,Ciudad De Cali,3,1
kennedy,Kennedy,Patio Bonito,Ciudad Galán,3,1
kennedy,Kennedy,Patio Bonito,Ciudad Granada,3,1
kennedy,Kennedy,Patio Bonito,Dindalito,7,1
kennedy,Kennedy,Patio Bonito,El Paraíso,3,6
kennedy,Kennedy,Patio Bonito,El Rosario,3,2
kennedy,Kennedy,Patio Bonito,El Triunfo,3,5
kennedy,Kennedy,Patio Bonito,Jazmín Occidental,3,1
kennedy,Kennedy,Patio Bonito,La Rivera,3,1
kennedy,Kennedy,Patio Bonito,Las Acacias,3,4
kennedy,Kennedy,Patio Bonito,Las Brisas,3,5
kennedy,Kennedy,Patio Bonito,Las Palmeras,3,1
kennedy,Kennedy,Patio Bonito,Las Vegas,3,2
kennedy,Kennedy,Patio Bonito,Los Almendros,3,1
kennedy,Kennedy,Patio Bonito,Parques Del Tintal,3,1
kennedy,Kennedy,Patio Bonito,Patio Bonito,7,1
kennedy,Kennedy,Patio Bonito,Patio Bonito I,3,1
kennedy,Kennedy,Patio Bonito,Patio Bonito Ii Sector,3,1
kennedy,Kennedy,Patio Bonito,Puente La Vega,3,1
kennedy,Kennedy,Patio Bonito,San Marino,3,1
kennedy,Kennedy,Patio Bonito,Santa Mónica,3,3
kennedy,Kennedy,Patio Bonito,Sumapaz,3,1
kennedy,Kennedy,Patio Bonito,Tayrona,3,1
kennedy,Kennedy,Patio Bonito,Tintalito,7,1
kennedy,Kennedy,Patio Bonito,Tocarema,3,1
kennedy,Kennedy,Patio Bonito,Urbanización Dindalito,3,1
kennedy,Kennedy,Patio Bonito,Villa Alexandra,3,2
kennedy,Kennedy,Patio Bonito,Villa Andrés,3,1
kennedy,Kennedy,Patio Bonito,Villa Hermosa,3,2
kennedy,Kennedy,Patio Bonito,Villa Mendoza,3,1
kennedy,Kennedy,Bavaria,Aloha,3,1
kennedy,Kennedy,Bavaria,Alsacia,3,1
kennedy,Kennedy,Bavaria,Aticos De Las Américas,3,1
kennedy,Kennedy,Bavaria,Los Pinos De Marsella,3,1
kennedy,Kennedy,Bavaria,Marsella,3,1
kennedy,Kennedy,Bavaria,Urbanización Bavaria,3,1
fontibon,Fontibón,Fontibón,Arabia,4,2
fontibon,Fontibón,Fontibón,Atahualpa,4,1
fontibon,Fontibón,Fontibón,Batavia,4,1
fontibon,Fontibón,Fontibón,Belén Fontibón,4,1
fontibon,Fontibón,Fontibón,Betania,4,4
fontibon,Fontibón,Fontibón,Centenario,4,2
fontibon,Fontibón,Fontibón,Cofradía,4,1
fontibon,Fontibón,Fontibón,El Carmen Fontibon,4,1
fontibon,Fontibón,Fontibón,El Cuco,4,1
fontibon,Fontibón,Fontibón,El Guadual,4,1
fontibon,Fontibón,Fontibón,El Jordán,4,3
fontibon,Fontibón,Fontibón,El Pedregal,4,3
fontibon,Fontibón,Fontibón,El Rubi,4,4
fontibon,Fontibón,Fontibón,El Tapete,4,1
fontibon,Fontibón,Fontibón,El Tintal Central,4,1
fontibon,Fontibón,Fontibón,Ferrocaja,4,1
fontibon,Fontibón,Fontibón,Flandes,4,1
fontibon,Fontibón,Fontibón,Centro Fontibon,4,1
fontibon,Fontibón,Fontibón,La Cabaña,4,5
fontibon,Fontibón,Fontibón,La Giralda,4,1
fontibon,Fontibón,Fontibón,La Laguna,4,1
fontibon,Fontibón,Fontibón,Las Flores,4,3
fontibon,Fontibón,Fontibón,Palestina,4,2
fontibon,Fontibón,Fontibón,Rincón Santo,4,1
fontibon,Fontibón,Fontibón,Salamanca,4,1
fontibon,Fontibón,Fontibón,San Pedro Los Robles,4,1
fontibon,Fontibón,Fontibón,Torcoroma,4,2
fontibon,Fontibón,Fontibón,Valle Verde,4,1
fontibon,Fontibón,Fontibón,Veracruz,4,2
fontibon,Fontibón,Fontibón,Versalles Fontibon,4,1
fontibon,Fontibón,Fontibón,Villa Beatriz,4,1
fontibon,Fontibón,Fontibón,Villa Carmenza,4,1
fontibon,Fontibón,Fontibón,Villemar,4,1
fontibon,Fontibón,Fontibón San Pablo,Ambalema,4,1
fontibon,Fontibón,Fontibón San Pablo,Bohíos,4,1
fontibon,Fontibón,Fontibón San Pablo,El Portal,4,2
fontibon,Fontibón,Fontibón San Pablo,El Refugio,4,4
fontibon,Fontibón,Fontibón San Pablo,El Triángulo,4,3
fontibon,Fontibón,Fontibón San Pablo,Florencia,4,2
fontibon,Fontibón,Fontibón San Pablo,Jericó,4,1
fontibon,Fontibón,Fontibón San Pablo,La Aldea,4,1
fontibon,Fontibón,Fontibón San Pablo,La Estación,4,2
fontibon,Fontibón,Fontibón San Pablo,La Perla,4,1
fontibon,Fontibón,Fontibón San Pablo,La Zelfita,4,1
fontibon,Fontibón,Fontibón San Pablo,Las Brisas,4,5
fontibon,Fontibón,Fontibón San Pablo,Prados De La Alameda,4,1
fontibon,Fontibón,Fontibón San Pablo,Puente Grande,4,1
fontibon,Fontibón,Fontibón San Pablo,San Pablo,4,2
fontibon,Fontibón,Fontibón San Pablo,Selva Dorada,4,1
fontibon,Fontibón,Fontibón San Pablo,Villa Liliana,4,2
fontibon,Fontibón,Zona Franca,Moravia,4,1
fontibon,Fontibón,Zona Franca,Kazandra,4,1
fontibon,Fontibón,Ciudad Salitre Occidente,Carlos Lleras,4,1
fontibon,Fontibón,Ciudad Salitre Occidente,La Esperanza Norte,4,1
fontibon,Fontibón,Ciudad Salitre Occidente,Salitre Nor-Occidental,4,1
fontibon,Fontibón,Ciudad Salitre Occidente,Sausalito,4,1
fontibon,Fontibón,Granjas De Techo,Ciudad Hayuelos,4,1
fontibon,Fontibón,Granjas De Techo,El Franco,4,1
fontibon,Fontibón,Granjas De Techo,Granjas De Techo,4,1
fontibon,Fontibón,Granjas De Techo,Montevideo,4,2
fontibon,Fontibón,Granjas De Techo,Paraíso Bavaria,4,1
fontibon,Fontibón,Modelia,Bosque De Modelia,4,1
fontibon,Fontibón,Modelia,Baleares,4,1
fontibon,Fontibón,Modelia,Capellanía,4,1
fontibon,Fontibón,Modelia,El Rincón De Modelia,4,1
fontibon,Fontibón,Modelia,Fuentes Del Dorado,4,1
fontibon,Fontibón,Modelia,La Esperanza,4,8
fontibon,Fontibón,Modelia,Mallorca,4,1
fontibon,Fontibón,Modelia,Modelia,4,1
fontibon,Fontibón,Modelia,Modelia Occidental,4,1
fontibon,Fontibón,Modelia,Santa Cecilia,4,4
fontibon,Fontibón,Modelia,Tarragona,4,2
fontibon,Fontibón,Capellanía,El Jardín,4,2
fontibon,Fontibón,Capellanía,La Rosita,5,1
fontibon,Fontibón,Capellanía,Puerta De Teja,4,1
fontibon,Fontibón,Capellanía,San José,4,2
fontibon,Fontibón,Aeropuerto El Dorado,El Bogotano,4,1
engativa,Engativá,Las Ferias,Acapulco,5,1
engativa,Engativá,Las Ferias,Bellavista Occidental,5,1
engativa,Engativá,Las Ferias,Bonanza,5,1
engativa,Engativá,Las Ferias,Bosque Popular,4,1
engativa,Engativá,Las Ferias,Cataluña,5,2
engativa,Engativá,Las Ferias,Ciudad De Honda,5,1
engativa,Engativá,Las Ferias,El Dorado San Joaquín,5,1
engativa,Engativá,Las Ferias,El Guali,5,1
engativa,Engativá,Las Ferias,El Laurel,5,1
engativa,Engativá,Las Ferias,El Paseo,5,1
engativa,Engativá,Las Ferias,Estrada,5,1
engativa,Engativá,Las Ferias,La Cabaña,5,5
engativa,Engativá,Las Ferias,La Estradita,5,1
engativa,Engativá,Las Ferias,La Europa,5,1
engativa,Engativá,Las Ferias,La Marcela,5,1
engativa,Engativá,Las Ferias,La Reliquia,5,1
engativa,Engativá,Las Ferias,Las Ferias,5,1
engativa,Engativá,Las Ferias,Metrópolis,5,2
engativa,Engativá,Las Ferias,Palo Blanco,5,1
engativa,Engativá,Las Ferias,San Joaquín,5,2
engativa,Engativá,Las Ferias,Santo Domingo,5,1
engativa,Engativá,Minuto De Dios,Andalucía,5,3
engativa,Engativá,Minuto De Dios,Bochica,5,2
engativa,Engativá,Minuto De Dios,Ciudad Bachué,5,1
